dateStart,title,latitude,longitude,description
2019-12-02 16:30:00 UTC,BATTERY,41.734157513,-87.589288905,DOMESTIC BATTERY SIMPLE
2019-12-02 16:48:00 UTC,BATTERY,41.794314175,-87.625162711,SIMPLE
2019-12-02 16:50:00 UTC,BATTERY,41.766637378,-87.637182455,DOMESTIC BATTERY SIMPLE
2019-12-02 16:59:00 UTC,BATTERY,41.873167767,-87.623811946,SIMPLE
2019-12-02 17:00:00 UTC,BATTERY,41.832337226,-87.621793581,DOMESTIC BATTERY SIMPLE
2019-12-02 17:00:00 UTC,BATTERY,41.904685949,-87.726365155,SIMPLE
2019-12-02 17:08:00 UTC,BATTERY,41.895239896,-87.745814792,DOMESTIC BATTERY SIMPLE
2019-12-02 17:15:00 UTC,BATTERY,41.897695539,-87.628227373,SIMPLE
2019-12-02 17:26:00 UTC,BATTERY,41.71197084,-87.607483742,DOMESTIC BATTERY SIMPLE
2019-12-02 17:27:00 UTC,BATTERY,41.762575886,-87.646771005,SIMPLE
2019-12-02 17:30:00 UTC,BATTERY,41.77696521,-87.587500142,DOMESTIC BATTERY SIMPLE
2019-12-02 17:42:00 UTC,BATTERY,41.750832464,-87.605224746,SIMPLE
2019-12-02 17:55:00 UTC,BATTERY,41.786668933,-87.623882824,DOMESTIC BATTERY SIMPLE
2019-12-02 17:58:00 UTC,BATTERY,41.73656564,-87.578141192,SIMPLE
2019-12-02 18:00:00 UTC,BATTERY,41.924902436,-87.766025313,SIMPLE
2019-12-02 18:00:00 UTC,BATTERY,41.758959544,-87.630987001,SIMPLE
2019-12-02 18:03:00 UTC,BATTERY,41.806323681,-87.66368984,DOMESTIC BATTERY SIMPLE
2019-12-02 18:05:00 UTC,BATTERY,41.695982095,-87.596653142,SIMPLE
2019-12-02 18:10:00 UTC,BATTERY,41.731534919,-87.653212559,DOMESTIC BATTERY SIMPLE
2019-12-02 18:20:00 UTC,BATTERY,41.890993242,-87.666203484,SIMPLE
2019-12-02 18:30:00 UTC,BATTERY,41.748582349,-87.660163933,DOMESTIC BATTERY SIMPLE
2019-12-02 18:30:00 UTC,BATTERY,41.752648838,-87.580891872,DOMESTIC BATTERY SIMPLE
2019-12-02 18:30:00 UTC,BATTERY,41.722599838,-87.628687057,SIMPLE
2019-12-02 18:30:00 UTC,BATTERY,41.742258286,-87.657159371,DOMESTIC BATTERY SIMPLE
2019-12-02 19:30:00 UTC,BATTERY,41.743455255,-87.727589229,DOMESTIC BATTERY SIMPLE
2019-12-02 19:32:00 UTC,BATTERY,41.652771011,-87.544728542,DOMESTIC BATTERY SIMPLE
2019-12-02 20:00:00 UTC,BATTERY,41.939756083,-87.6644274,SIMPLE
2019-12-02 20:00:00 UTC,BATTERY,41.88194205,-87.734277386,DOMESTIC BATTERY SIMPLE
2019-12-02 20:26:00 UTC,BATTERY,41.74396615,-87.605214384,SIMPLE
2019-12-02 20:33:00 UTC,BATTERY,41.788987036,-87.74147999,SIMPLE
2019-12-02 21:03:00 UTC,BATTERY,41.791602199,-87.66208291,DOMESTIC BATTERY SIMPLE
2019-12-02 21:06:00 UTC,BATTERY,41.813200052,-87.632280234,SIMPLE
2019-12-02 21:10:00 UTC,BATTERY,41.765444001,-87.626906181,DOMESTIC BATTERY SIMPLE
2019-12-02 21:25:00 UTC,BATTERY,41.852653272,-87.711173189,DOMESTIC BATTERY SIMPLE
2019-12-02 21:30:00 UTC,BATTERY,41.880362084,-87.755847438,SIMPLE
2019-12-02 22:00:00 UTC,BATTERY,41.736845408,-87.563643491,DOMESTIC BATTERY SIMPLE
2019-12-02 22:04:00 UTC,BATTERY,42.013109225,-87.663604147,SIMPLE
2019-12-02 22:13:00 UTC,BATTERY,41.810575559,-87.603917662,SIMPLE
2019-12-02 22:47:00 UTC,BATTERY,41.903533056,-87.729428701,DOMESTIC BATTERY SIMPLE
2019-12-02 23:15:00 UTC,BATTERY,41.87725848,-87.712227112,DOMESTIC BATTERY SIMPLE
2019-12-02 23:26:00 UTC,BATTERY,41.908430535,-87.638509526,DOMESTIC BATTERY SIMPLE
2019-12-02 23:30:00 UTC,BATTERY,41.715073449,-87.651646361,DOMESTIC BATTERY SIMPLE
2019-12-02 23:55:00 UTC,BATTERY,42.013109225,-87.663604147,SIMPLE
2019-12-03 00:30:00 UTC,BATTERY,41.906593937,-87.69512138,DOMESTIC BATTERY SIMPLE
2019-12-03 01:05:00 UTC,BATTERY,41.983649153,-87.658712242,SIMPLE
2019-12-03 01:12:00 UTC,BATTERY,41.885589206,-87.774008188,DOMESTIC BATTERY SIMPLE
2019-12-03 01:19:00 UTC,BATTERY,41.828424055,-87.620490345,DOMESTIC BATTERY SIMPLE
2019-12-03 01:44:00 UTC,BATTERY,41.997798499,-87.685926107,SIMPLE
2019-12-03 01:50:00 UTC,BATTERY,41.815594518,-87.691201681,DOMESTIC BATTERY SIMPLE
2019-12-03 01:55:00 UTC,BATTERY,41.879058726,-87.749367011,DOMESTIC BATTERY SIMPLE
2019-12-03 01:58:00 UTC,BATTERY,41.996217278,-87.699594015,SIMPLE
2019-12-03 02:10:00 UTC,BATTERY,42.022535914,-87.673629666,DOMESTIC BATTERY SIMPLE
2019-12-03 02:15:00 UTC,BATTERY,41.970382978,-87.65765713,SIMPLE
